,date,columns,crs
2942,2013-09-09 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
2943,2013-09-10 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
2944,2013-09-11 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
2945,2013-09-12 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
2946,2013-09-13 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
2947,2013-09-14 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
2948,2013-09-15 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
2949,2013-09-16 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
2950,2013-09-17 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
2951,2013-09-18 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
2952,2013-09-19 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
2953,2013-09-20 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
2954,2013-09-21 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
2955,2013-09-22 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
2956,2013-09-23 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
2957,2013-09-24 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
2958,2013-09-25 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
2959,2013-09-26 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
2960,2013-09-27 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
2961,2013-09-28 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
2962,2013-09-29 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
2963,2013-09-30 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
2964,2013-10-01 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
2965,2013-10-02 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
2966,2013-10-03 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
2967,2013-10-04 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
2968,2013-10-05 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
2969,2013-10-06 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
2970,2013-10-07 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
2971,2013-10-08 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
2972,2013-10-09 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
2973,2013-10-10 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
2974,2013-10-11 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
2975,2013-10-12 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
2976,2013-10-13 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
2977,2013-10-14 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
2978,2013-10-15 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
2979,2013-10-16 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
2980,2013-10-17 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
2981,2013-10-18 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
2982,2013-10-19 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
2983,2013-10-20 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
2984,2013-10-21 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
2985,2013-10-22 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
2986,2013-10-23 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
2987,2013-10-24 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
2988,2013-10-25 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
2989,2013-10-26 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
2990,2013-10-27 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
2991,2013-10-28 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
2992,2013-10-29 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
2993,2013-10-30 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
2994,2013-10-31 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
2995,2013-11-01 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
2996,2013-11-02 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
2997,2013-11-03 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
2998,2013-11-04 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
2999,2013-11-05 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3000,2013-11-06 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3001,2013-11-07 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3002,2013-11-08 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3003,2013-11-09 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3004,2013-11-10 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3005,2013-11-11 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3006,2013-11-12 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3007,2013-11-13 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3008,2013-11-14 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3009,2013-11-15 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3010,2013-11-16 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3011,2013-11-17 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3012,2013-11-18 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3013,2013-11-19 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3014,2013-11-20 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3015,2013-11-21 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3016,2013-11-22 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3017,2013-11-23 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3018,2013-11-24 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3019,2013-11-25 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3020,2013-11-26 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3021,2013-11-27 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3022,2013-11-28 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3023,2013-11-29 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3024,2013-11-30 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3025,2013-12-01 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3026,2013-12-02 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3027,2013-12-03 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3028,2013-12-04 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3029,2013-12-05 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3030,2013-12-06 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3031,2013-12-07 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3032,2013-12-08 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3033,2013-12-09 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3034,2013-12-10 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3035,2013-12-11 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3036,2013-12-12 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3037,2013-12-13 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3038,2013-12-14 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3039,2013-12-15 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3040,2013-12-16 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3041,2013-12-17 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3042,2013-12-18 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3043,2013-12-19 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3044,2013-12-20 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3045,2013-12-21 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3046,2013-12-22 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3047,2013-12-23 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3048,2013-12-24 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3049,2013-12-25 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3050,2013-12-26 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3051,2013-12-27 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3052,2013-12-28 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3053,2013-12-29 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3054,2013-12-30 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3055,2013-12-31 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3056,2014-01-01 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3057,2014-01-02 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3058,2014-01-03 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3059,2014-01-04 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3060,2014-01-05 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3061,2014-01-06 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3062,2014-01-07 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3063,2014-01-08 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3064,2014-01-09 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3065,2014-01-10 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3066,2014-01-11 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3067,2014-01-12 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3068,2014-01-13 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3069,2014-01-14 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3070,2014-01-15 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3071,2014-01-16 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3072,2014-01-17 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3073,2014-01-18 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3074,2014-01-19 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3075,2014-01-20 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3076,2014-01-21 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3077,2014-01-22 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3078,2014-01-23 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3079,2014-01-24 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3080,2014-01-25 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3081,2014-01-26 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3082,2014-01-27 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3083,2014-01-28 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3084,2014-01-29 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3085,2014-01-30 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3086,2014-01-31 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3087,2014-02-01 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3088,2014-02-02 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3089,2014-02-03 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3090,2014-02-04 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3091,2014-02-05 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3092,2014-02-06 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3093,2014-02-07 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3094,2014-02-08 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3095,2014-02-09 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3096,2014-02-10 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3097,2014-02-11 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3098,2014-02-12 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3099,2014-02-13 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3100,2014-02-14 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3101,2014-02-15 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3102,2014-02-16 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3103,2014-02-17 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3104,2014-02-18 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3105,2014-02-19 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3106,2014-02-20 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3107,2014-02-21 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3108,2014-02-22 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3109,2014-02-23 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3110,2014-02-24 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3111,2014-02-25 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3112,2014-02-26 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3113,2014-02-27 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3114,2014-02-28 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3115,2014-03-01 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3116,2014-03-02 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3117,2014-03-03 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3118,2014-03-04 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3119,2014-03-05 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3120,2014-03-06 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3121,2014-03-07 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3122,2014-03-08 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3123,2014-03-09 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3124,2014-03-10 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3125,2014-03-11 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3126,2014-03-12 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3127,2014-03-13 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3128,2014-03-14 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3129,2014-03-15 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3130,2014-03-16 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3131,2014-03-17 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3132,2014-03-18 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3133,2014-03-19 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3134,2014-03-20 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3135,2014-03-21 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3136,2014-03-22 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3137,2014-03-23 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3138,2014-03-24 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3139,2014-03-25 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3140,2014-03-26 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3141,2014-03-27 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3142,2014-03-28 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3143,2014-03-29 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3144,2014-03-30 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3145,2014-03-31 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3146,2014-04-01 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3147,2014-04-02 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3148,2014-04-03 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3149,2014-04-04 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3150,2014-04-05 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3151,2014-04-06 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3152,2014-04-07 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3153,2014-04-08 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3154,2014-04-09 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3155,2014-04-10 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3156,2014-04-11 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3157,2014-04-12 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3158,2014-04-13 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3159,2014-04-14 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3160,2014-04-15 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3161,2014-04-16 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3162,2014-04-17 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3163,2014-04-18 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3164,2014-04-19 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3165,2014-04-20 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3166,2014-04-21 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3167,2014-04-22 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3168,2014-04-23 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3169,2014-04-24 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3170,2014-04-25 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3171,2014-04-26 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3172,2014-04-27 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3173,2014-04-28 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3174,2014-04-29 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3175,2014-04-30 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3176,2014-05-01 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3177,2014-05-02 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3178,2014-05-03 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3179,2014-05-04 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3180,2014-05-05 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3181,2014-05-06 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3182,2014-05-07 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3183,2014-05-08 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3184,2014-05-09 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3185,2014-05-10 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3186,2014-05-11 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3187,2014-05-12 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3188,2014-05-13 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3189,2014-05-14 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3190,2014-05-15 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3191,2014-05-16 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3192,2014-05-17 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3193,2014-05-18 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3194,2014-05-19 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3195,2014-05-20 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3196,2014-05-21 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3197,2014-05-22 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3198,2014-05-23 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3199,2014-05-24 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3200,2014-05-25 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3201,2014-05-26 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3202,2014-05-27 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3203,2014-05-28 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3204,2014-05-29 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3205,2014-05-30 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3206,2014-05-31 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3207,2014-06-01 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3208,2014-06-02 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3209,2014-06-03 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3210,2014-06-04 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3211,2014-06-05 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3212,2014-06-06 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3213,2014-06-07 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3214,2014-06-08 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3215,2014-06-09 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3216,2014-06-10 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3217,2014-06-11 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3218,2014-06-12 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3219,2014-06-13 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3220,2014-06-14 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3221,2014-06-15 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3222,2014-06-16 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3223,2014-06-17 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3224,2014-06-18 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3225,2014-06-19 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3226,2014-06-20 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3227,2014-06-21 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3228,2014-06-22 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3229,2014-06-23 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3230,2014-06-24 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3231,2014-06-25 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3232,2014-06-26 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3233,2014-06-27 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3234,2014-06-28 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3235,2014-06-29 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3236,2014-06-30 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3237,2014-07-01 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3238,2014-07-02 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3239,2014-07-03 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3240,2014-07-04 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3241,2014-07-05 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3242,2014-07-06 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3243,2014-07-07 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3244,2014-07-08 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3245,2014-07-09 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3246,2014-07-10 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3247,2014-07-11 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3248,2014-07-12 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3249,2014-07-13 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3250,2014-07-14 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3251,2014-07-15 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3252,2014-07-16 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3253,2014-07-17 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3254,2014-07-18 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3255,2014-07-19 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3256,2014-07-20 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3257,2014-07-21 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3258,2014-07-22 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3259,2014-07-23 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3260,2014-07-24 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3261,2014-07-25 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3262,2014-07-26 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3263,2014-07-27 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3264,2014-07-28 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3265,2014-07-29 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
3266,2014-07-30 00:00:00,"ID, Start, End, Density, geometry, date, year",epsg:4326
